370,36400,"Fabricació d'articles d'esport",3640
371,36500,"Fabricació de jocs i joguines",3650
372,36610,"Fabricació de bijuteria",3661
373,36620,"Fabricació d'escombres, brotxes i raspalls",3662
374,36630,"Fabricació d'altres articles",3663
375,37100,"Reciclatge de ferralla i residus de metall",3710
376,37200,"Reciclatge de residus no metàl·lics",3720
377,40111,"Producció d'energia hidroelèctrica",4011
378,40112,"Producció d'energia elèctrica d'origen tèrmic",4011
379,40113,"Producció d'energia elèctrica d'origen nuclear",4011
380,40114,"Producció d'energia elèctrica d'origen eòlic",4011
381,40115,"Producció d'energia elèctrica d'altres tipus",4011
382,40120,"Transport d'energia elèctrica",4012
383,40130,"Distribució i comerç d'energia elèctrica",4013
384,40210,"Producció de gas",4021
385,40220,"Distribució i comerç de combustibles gasosos per conductes urbans, excepte gasoductes",4022
386,40300,"Producció i distribució de vapor i aigua calenta",4030
387,41000,"Captació, potabilització i distribució d'aigua",4100
388,45111,"Demolició i excavacions",4511
389,45112,"Grans moviments de terres",4511
390,45120,"Perforacions i sondatges",4512
391,45211,"Construcció d'edificis",4521
392,45212,"Obres singulars d'enginyeria civil en superfície i en altura",4521
393,45213,"Obres singulars d'enginyeria civil subterrània",4521
394,45214,"Construcció de xarxes",4521
395,45215,"Construcció de línies elèctriques",4521
396,45216,"Construcció de línies de telecomunicacions",4521
397,45217,"Altres treballs de construcció",4521
398,45221,"Construcció de cobertes i teulades",4522
399,45222,"Treballs d'impermeabilització",4522
400,45231,"Construcció i reparació de vies fèrries",4523
401,45232,"Construcció de carreteres, autopistes, aeròdroms i instal·lacions esportives",4523
402,45240,"Obres hidràuliques",4524
403,45251,"Muntatge d'armadures i estructures metàl·liques",4525
404,45252,"Fonamentació i pilonatge",4525
405,45253,"Altres obres especialitzades",4525
406,45310,"Instal·lacions elèctriques",4531
407,45320,"Aïllament tèrmic, acústic i antivibratori",4532
408,45331,"Lampisteria",4533
409,45332,"Instal·lacions de climatització",4533
410,45340,"Altres instal·lacions d'edificis i obres",4534
411,45410,"Arrebossada",4541
412,45421,"Instal·lacions de fusteria i matèries plàstiques",4542
413,45422,"Tancaments metàl·lics; manyeria",4542
414,45430,"Revestiments de terres i parets",4543
415,45441,"Vidrieria",4544
416,45442,"Pintura",4544
